,DATE,ID,LATITUDE,LONGITUDE,# BACS,DÉBUT CRÉNEAUX,FIN CRÉNEAUX,TRAVEL TIME
,09/06/18,LaD-1249,48.853398,2.394579,7,15:00,16:00,1:00
,09/06/18,LaD-1250,48.862629,2.385217,4,11:00,12:00,1:00
,09/06/18,LaD-1251,48.891048,2.349568,7,9:00,10:00,1:00
,09/06/18,LaD-1252,48.876968,2.364793,2,15:00,16:00,1:00
,09/06/18,LaD-1253,48.835151,2.398904,1,11:00,12:00,1:00
,09/06/18,LaD-1254,48.870148,2.366592,6,11:00,12:00,1:00
,09/06/18,LaD-1255,48.881581,2.335143,11,10:00,11:00,1:00
,09/06/18,LaD-1256,48.85867,2.368453,8,7:00,8:00,1:00
,09/06/18,LaD-1257,48.881262,2.387591,6,11:00,12:00,1:00
,09/06/18,LaD-1258,48.856428,2.383427,4,19:00,20:00,1:00
,09/06/18,LaD-1259,48.892669,2.329306,11,11:00,12:00,1:00
,09/06/18,LaD-1260,48.854079,2.409292,7,11:00,12:00,1:00
,09/06/18,LaD-1261,48.89012,2.342184,4,18:00,19:00,1:00
,09/06/18,LaD-1262,48.888973,2.335934,6,9:00,10:00,1:00
,09/06/18,LaD-1263,48.854233,2.383337,3,11:00,12:00,1:00
,09/06/18,LaD-1264,48.847439,2.388409,4,11:00,12:00,1:00
,09/06/18,LaD-1265,48.856309,2.373202,5,13:00,14:00,1:00
,09/06/18,LaD-1266,48.851812,2.380666,10,9:00,10:00,1:00
,09/06/18,LaD-1267,48.869852,2.400047,10,11:00,12:00,1:00
,09/06/18,LaD-1268,48.84938,2.376718,1,11:00,12:00,1:00
,09/06/18,LaD-1269,48.859789,2.354334,5,11:00,12:00,1:00
,09/06/18,LaD-1270,48.874028,2.346627,4,11:00,12:00,1:00
,09/06/18,LaD-1271,48.85596,2.392411,6,11:00,12:00,1:00
,09/06/18,LaD-1272,48.862463,2.410191,5,11:00,12:00,1:00
,09/06/18,LaD-1273,48.900532,2.352149,7,13:00,14:00,1:00
,09/06/18,LaD-1274,48.863622,2.370369,3,10:00,11:00,1:00
,09/06/18,LaD-1275,48.870822,2.355107,2,11:00,12:00,1:00
